Job_ID,Date,Company Name,Job_Title,Location,Description,Link
51,12/20/2021,LeadIQ,Front End Engineer,"Yangon, Myanmar Remote ","Job Description Job description LeadIQ makes sales teams more efficient. Research your prospects, find their contact data, and save them right into your CRM, all in one click. LeadIQ is a sales enablement startup backed by Draper Associates, Jason Calacanis, Fresco Capital, and Eight Roads. With offices in SF Bay Area, New Hampshire, and Singapore, we are building a world class company culture that is reinventing how companies find their best customers with sales intelligence, productivity, insights, and resources for success. Some of our customers include MuleSoft, AppDyanmics, WalkMe, Gainsight, and many more. We take pride in building a company and product that materially improves people’s lives, whether they’re an employee or a customer. Plus, we have fun doing it!  Great place to work!! We offer our team members a unique culture, including flexibility, trust and independence. Our team is diverse, friendly and welcoming with experienced engineers you can learn a lot from, plus an upbeat culture in Singapore interested in cutting edge technologies and embracing innovation.  If you are a team player who is comfortable in a collaborative environment, experienced working across teams with great communication & problem-solving skills, we want you! Jump on this opportunity to design, take charge of, and own product features like you never did before.  LeadIQ is an equal opportunity employer and makes employment decisions on the basis of merit. We are committed to building a diverse and inclusive workplace. We do not discriminate on the basis of race, religion, national origin, gender, gender identity, disability, age, education status, or any other legally protected status.",https://linkedin.com/jobs/view/2871792472/?eBP=JOB_SEARCH_ORGANIC&refId=d2NmG0%2FXiDa5m6sP2TisBA%3D%3D&trackingId=y%2B22nfA3M0ITRhFgk6A7Mg%3D%3D
52,12/20/2021,Fairmart,Full-Stack JavaScript Engineer,"Yangon, Myanmar","Job Description Have you ever thought of being a part of a team that builds a technology that drastically changes the way people shop in physical stores Or maybe live in Singapore, a startup capital of Asia - You can have both! Check this out and send us a message if it sounds like you (please note it’s a remote position with potential relocation to Singapore post-covid): Don’t be shy to reach us if you feel you would be a good fit but something on that list is not about you. Let’s talk.          Fairmart is an early-stage community commerce company with a mission to help local stores thrive in the digital age. It is our belief that local stores should have access to the same capabilities that larger businesses have, but built for their scale. To achieve this, we take a multidisciplinary approach to building solutions that are simple to use, yet powerful in their impact. We’re based in the JTC Launchpad — the heart of Singapore’s startup community.  We are a diverse team of technologists and builders who love to see the direct impact of our work on the lives of our customers. Those who are successful at Fairmart are intensely curious and bring a fierce passion to their work. Our culture is our competitive advantage, and you will have a unique opportunity to nurture its evolution and growth.  Our founders bring a combined 25 years of experience from industry giants such as Shopback, Redmart, and DJI. The company is supported by prominent VCs such as Entrepreneur First, HAX, and SOSV",https://linkedin.com/jobs/view/2871793384/?eBP=JOB_SEARCH_ORGANIC&refId=d2NmG0%2FXiDa5m6sP2TisBA%3D%3D&trackingId=Xo0QPx5n8DXxMy4dVDGQAw%3D%3D
53,1/19/2022,Toptal,Front-end Developer,"Sale, Myanmar Remote","About The Job Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their client’s business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you. Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions. We are looking for a Front-End Web Developer who is motivated to combine the art of design with the art of programming. Your primary responsibilities might vary from: (1) develop new user-facing features, (2) build reusable code and libraries for future use, (3) ensure the technical feasibility of UI/UX designs, (4) optimize application for maximum speed and scalability, (5) assure that all user input is validated before submitting to back-end, and (6) collaborate with other team members and stakeholders. If you’re interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFrontEnd",https://linkedin.com/jobs/view/2880997832/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=h04TOULhGcJNflJlcF2VqA%3D%3D&trackingId=uPAfDd9bvnWXr%2Fl%2Ft%2B%2F9pw%3D%3D&trk=flagship3_search_srp_jobs
54,1/19/2022,Toptal,Full-Stack Developer,Myanmar Remote ,"About The Job Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their client’s business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you. Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions. We’re always looking for exceptional Full-stack developers to help us reach the next level! You’ll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, you’ll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  If you’re interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack",https://www.linkedin.com/jobs/view/2884177565/?eBP=JOB_SEARCH_ORGANIC&refId=d2NmG0%2FXiDa5m6sP2TisBA%3D%3D&trackingId=UU5wJlq5khkdyeC8zqHLMg%3D%3D
55,1/18/2022,INuPOS,Frontend Developer,"Yangon, Myanmar Remote ","The front - end programmer is responsible for the design, development, and coding of the Progressive Web applications. He will also be accountable for the content updates and new site enhancements of all the developed apps. Must have strong Angular version 7or above skills with experience in responsive websites.  Responsibilities",https://linkedin.com/jobs/view/2882537986/?eBP=JOB_SEARCH_ORGANIC&refId=d2NmG0%2FXiDa5m6sP2TisBA%3D%3D&trackingId=y%2Bd2qb%2Blp5fOJ9F0QW08YA%3D%3D
56,1/18/2022,Yoma Fleet,"Senior Full-stack Software Engineer (PHP, React)",,"Job Description Improving system quality by identifying issues and common patterns and developing standard operating procedures.  Enhancing applications by identifying opportunities for improvement, making recommendations, and designing and implementing systems.",https://linkedin.com/jobs/view/2875464479/?eBP=JOB_SEARCH_ORGANIC&refId=d2NmG0%2FXiDa5m6sP2TisBA%3D%3D&trackingId=Tau2OlxnAF3vvnTjmEYoYQ%3D%3D
57,1/14/2022,Life Analytics ,Web Application Developer ,APJ Remote,"Posted by daisuke kubota  Thermo Fisher Scientific - Technical Sales Manager  Send InMail We are developing an image analysis web application for multidimensional structure data. The front is vue.js and the backend is fastAPI. If you have the skills and passion to spread the latest image analysis and web technology, please apply. We are a startup, but let's grow the company together. ",https://linkedin.com/jobs/view/2877168399/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=HJUyxxmBCa6xxyGV48D2Mw%3D%3D&trackingId=hMO%2B87i8t8uKvWdtrc5n4w%3D%3D&trk=flagship3_search_srp_jobs
58,1/14/2022,Peter Helderop ,Web Developer ,Southeast Asia Remote,"Posted by Pieter Helderop  E3D System Admin open for new position.  Send InMail I search for a person with JQuiry, PHP Mysql , JavaScript , JSON, I am doing a project and getting out of my reach, so i need some help :-) It is on temporary base and you can work remote. ",https://linkedin.com/jobs/view/2877155140/?eBP=JOB_SEARCH_ORGANIC&refId=HJUyxxmBCa6xxyGV48D2Mw%3D%3D&trackingId=FNc5rUimVgiaCRZPn9S6cg%3D%3D&trk=flagship3_search_srp_jobs
59,1/14/2022,Top ,Web Designer ,"Sale, Myanmar Remote","About The Job Toptal designers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their client's business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers. Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions. About The Role  As our new Web designer you will work on developing new websites and on enhancing our existing Web properties. You will work closely with our creative directors, project managers, strategists and other design team members to develop specifications and make adjustments regarding the use of new and emerging Web technologies.  Requirements  English language proficiency 3+ years of UI/UX experience. A strong visual and technical portfolio. A high level of proficiency using Adobe products (or equivalent tools). Knowledge of browser compatibility across multiple platforms and devices. Strong ability to design with accessibility in mind. Experience working in an agile/scrum development process. Familiarity with multiple HTML frameworks, strong JavaScript jQuery skills Full-time availability is a strong advantage  If youâ€™re interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobWebDesign ",https://linkedin.com/jobs/view/2876979759/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=HJUyxxmBCa6xxyGV48D2Mw%3D%3D&trackingId=1HdocKHFNiNOW9XXsuhK5Q%3D%3D&trk=flagship3_search_srp_jobs
60,1/13/2022,Capital Diamond Star Group (CDSG),Full Stack Engineer,"Yangon, Myanmar",Looking for a full stack developer with react experience. Looking only for local candidates.,https://linkedin.com/jobs/view/2873762489/?eBP=JOB_SEARCH_ORGANIC&refId=d2NmG0%2FXiDa5m6sP2TisBA%3D%3D&trackingId=9BNSUzzN6G0SaJhDrCWn7w%3D%3D
61,1/19/2022,Life Analytics,Web Application Senior Developer,"Bandar Seri Begawan, Brunei-Muara District, Brunei ","We are developing an image analysis web application for multidimensional structure data. The front is vue.js and the backend is fastAPI. If you have the skills and passion to spread the latest image analysis and web technology, please apply. We are a startup, but let's grow the company together. I will consider it as a CTO depending on my ability and contribution.",https://linkedin.com/jobs/search/?currentJobId=2881434811&geoId=103809722&keywords=software%20engineer&location=Brunei
62,1/14/2022,Krazylow LLC ,Web Developer ,Southeast Asia Remote,"Posted by Tarun Singh  Chief Executive Officer at Krazylow LLC  Send InMail  The ideal candidate is a creative problem solver who will work in coordination with cross-functional teams to design, develop, and maintain our next generation websites and web tools. You must be comfortable working as part of a team while taking the initiative to take lead on new innovations and projects.  Responsibilities  Revise, edit, proofread & optimize web content Work with cross-functionally to enhance overall user experience of our platforms Own various design tasks involved in the web development life cycle from start to finish. Qualifications  Bachelor's degree or equivalent experience in Computer Science At least 1 - 2 years of experience using HTML, CSS, and JavaScript Proficiency in at least one server-side technology (Java, PHP, NodeJS, Python, Ruby) Ability to multi-task, organize, and prioritize work ",https://linkedin.com/jobs/view/2874113251/?eBP=JOB_SEARCH_ORGANIC&refId=wZCVxhlOBdkJmInGuqExbw%3D%3D&trackingId=HmMTiFoVokZ3pWgD24eBRw%3D%3D&trk=flagship3_search_srp_jobs
63,1/14/2022,Peter Helderop ,Web Developer ,Southeast Asia Remote,"Posted by Pieter Helderop  E3D System Admin open for new position.  Send InMail I search for a person with JQuiry, PHP Mysql , JavaScript , JSON, I am doing a project and getting out of my reach, so i need some help :-) It is on temporary base and you can work remote. ",https://linkedin.com/jobs/view/2877155140/?eBP=JOB_SEARCH_ORGANIC&refId=wZCVxhlOBdkJmInGuqExbw%3D%3D&trackingId=g5msesQbNnEhKwMQl51qcA%3D%3D&trk=flagship3_search_srp_jobs
64,1/11/2022,British Viking Islands to help you excellent (stock) Company Taiwan Branch (Bonio Tw branch) ,Backend engineer ,APAC Remote,Posted by Kuowei tseng  British Viking Islands to help you Excellent (shares) Company Taiwan Branch (Bonio Tw branch) Chief Financial Offector  Send Inmail  Node.js ,https://linkedin.com/jobs/view/2872172493/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=gFF5YcXXwYQ%2BJfEacnEV0A%3D%3D&trackingId=WExfeXWxezVtCHO0EGQTiA%3D%3D&trk=flagship3_search_srp_jobs
65,1/10/2022,Branking ,System Developer ,Southeast Asia Remote,"Posted by Geert Theys  Senior Engineering Manager at Brankas  Send InMail Previous exposure to test driven development, databases, and web services Professional experience with backend development Candidates must have excellent English communication skills and be independently driven to success Experience with Go language Experience with building secure, efficient and resilient systems Familiar with cloud technologies and related APIs (AWS, GCP, etc) Experience working in banking, ecommerce, or financial technologies ",https://linkedin.com/jobs/view/2870194969/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=gFF5YcXXwYQ%2BJfEacnEV0A%3D%3D&trackingId=N90kJNdyzlaH%2BMY5EcPzzg%3D%3D&trk=flagship3_search_srp_jobs
66,1/3/2022,Activ8 BN Digital Solutions ,Web Developer ,"Bandar Seri Begawan, Brunei-Muara District, Brunei On-site","Posted by Carlo Nico Abiera  Digital Operations Manager & Partner at Activ8 BN Digital Solutions  Send InMail Job Nature: Full-time Hiring: Local Only  RESPONSIBILITIES: The Web Developer will be a versatile developer that has experience building websites/web apps associated with popular CMSs, e.g. WordPress, Shopify, Magento, as well as custom development projects using front-end and back-end frameworks e.g. Laravel, ReactJS, VueJS, NodeJS and others.  We're looking for a developer that is comfortable applying their technical knowledge to help solve our client's problems and make their wishes possible as well as integrating 3rd party apps and APIs into new solutions.  YOU ARE EXPECTED TO: Convert designs into fully responsive websites.  Develop themes for CMS's mainly WordPress. Communicate technical issues to Account Managers to resolve client problems.Be hands-on with theme and plugin development with HTML, CSS, PHP and JS.  Be comfortable with basic web server management.  MINIMUM REQUIREMENTS: 2 years in web development experience or related field. Solid knowledge and experience in programming applications. Ability to apply web development practice. Proficiency in PHP, HTML, JavaScript, CSS, and MySQL. Proficiency in at least one technology, framework or library-related to web development. Proficiency in Plesk / Cpanel management.Must be able to keep up with the fast-paced of the agency and work well under pressure. Excellent written and verbal communication skills (English & Malay). Must have own transportation  GOOD TO HAVE: Knowledge in WordPress CMS and Laravel PHP framework. Knowledge in digital marketing & SEO. Knowledge of Google products including Tag Manager, Analytics, Search Console etc. Written and verbal communication skills ",https://linkedin.com/jobs/view/2859034045/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=wZCVxhlOBdkJmInGuqExbw%3D%3D&trackingId=Y%2F1Jx2w4Rzfn91Zb8lWSuQ%3D%3D&trk=flagship3_search_srp_jobs
67,1/5/2022,Edge Delta,"Senior Software Development Engineer, Backend","Bandar Seri Begawan, Brunei-Muara District, Brunei ","WHAT WE DO:  At Edge Delta, we are introducing the world’s first edge observability platform which allows our customers to analyze their data as it’s created, where it’s created. Embracing the freedom to decouple where you analyze your data from where it’s stored, this unique take on DevOps, Security, and SRE lets you consume and analyze outputs (logs, metrics, events, traces, telemetry) at the source – how we’ve defined the edge.  Our customers escape the constraints and architectural limitations of traditional centralized systems by utilizing our lightweight and ultra-fast agent, , and capabilities. Ultimately, Edge Delta provides the scalability that the market needs, without previous technical or financial limitations - unlocking and . We have a fantastic team that is continually motivated by the reception seen in the market, but we are truly in hyper-growth mode and need even more fantastic tech talent! We need people like you on the team in order for us to continue being the category leader.  WHAT YOU'LL DO:  We are looking for a well-rounded Sr. Software Development Engineer to join our Backend team in Turkey. We're seeking a self-starter who is well versed in the latest technologies and industry trends, and who can contribute to projects end-to-end. As an early member of a thriving startup, you'll make a major impact on the process of building something from the ground up. So, we need someone who is excited to collaborate with other engineers, designers, product marketing, and product management team members!  In this role, you will have the opportunity to. WHO YOU ARE:  You are a talented software development engineer, with a Bachelor's Degree in Computer Science, Engineering, or related field (Master's or PhD in Computer Science is a plus!). You come with 5+ years of experience in a modern development stack; Experience working with control systems (git), with automated build-and-test frameworks, and with CI/CD tools. You're skilled at developing and operating production systems, as well as designing and developing REST APIs for high volume clients. You are a strong communicator, with the ability to write in English fluently and idiomatically.  In an ideal world, you also bring the following to the table. We are a Series A high growth startup headquartered in , with employees throughout the and In order to keep up with our explosive growth, we recently upgraded our HQ to brand new offices on the 47th floor of Columbia Center. It's a diverse, respectful, fun, and inviting environment -- with a bird's eye view of the city, Puget Sound, and Mount Rainier. We're currently in the start-up sweet spot with sufficiently low risk and yet still the potential of massive upside.  We offer flexibleopportunities, comprehensive covered at 99% for BOTH employees and dependents, and coworkers that. you know. you actually want to work with. In addition to the aforementioned stunning vistas, employees in the Seattle HQ offices can help themselves to. Most importantly. all full-time, salaried employee compensation packages include in the form of stock options.",https://linkedin.com/jobs/view/2867228108/?eBP=JOB_SEARCH_ORGANIC&refId=hQmMCXTC4CxLe0xQ%2FcgVbg%3D%3D&trackingId=8%2Fd%2FPXQgV%2BeM0RialWy%2FxQ%3D%3D
68,1/4/2022,Baker Hughes,Senior Software Engineer,"Bandar Seri Begawan, Brunei-Muara District, Brunei ","Are you a Software Developer looking for innovative application development.Do you like working in collaborative teams and solving technical problems.  Join our Bently Nevada Team!  ARMS Reliability, part of Baker Hughes Bently Nevada is a leading global provider of reliability solutions, supporting some of the world’s largest resource, power and utility companies. Using innovative technology, advisory services and decades of reliability engineering experience, we are transforming the way companies manage the reliability of their assets.  Partner with the best  As a Senior Software Engineer, you'll take initiative when a problem arises. You'll organise and manage your excellency in communication and ability to engage with both internal and external stakeholders. You'll work just as well independently as when you are in a team environment and have an eye for detail.  As a Senior Software Engineer, you will be responsible for:    Fuel your passion  To be successful in this role you will: Work in a way that works for you  We recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too. In this role, we can offer the following flexible working patterns:  Working with us  Our people are at the heart of what we do at Baker Hughes. We know we are better when all of our people are developed, engaged and able to bring their whole authentic selves to work. We invest in the health and well-being of our workforce, train and reward talent and develop leaders at all levels to bring out the best in each other.  Working for you  Our inventions have revolutionized energy for over a century. But to keep going forward tomorrow, we know we have to push the boundaries today. We prioritize rewarding those who embrace change with a package that reflects how much we value their input. Join us, and you can expect: With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we're committed to achieving net-zero carbon emissions by 2050 and we're always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient.  Join Us  Are you seeking an opportunity to make a real difference in a company with a global reach and exciting services and clients? Come join us and grow with a team of people who will energize and inspire you!    With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we’re committed to achieving net-zero carbon emissions by 2050 and we’re always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient.    Are you seeking an opportunity to make a real difference in a company that values innovation and progress? Join us and become part of a team of people who will challenge and inspire you! Let’s come together and take energy forward.  Baker Hughes Company is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.",https://linkedin.com/jobs/view/2849482134/?eBP=JOB_SEARCH_ORGANIC&refId=FLPcuBNf7eXM%2Fn9cMszExg%3D%3D&trackingId=gRdN7NztRbdbl9BBZoxLEw%3D%3D
69,1/4/2022,Baker Hughes,Senior Software Developer (Bently Nevada - ARMS Reliability),"Bandar Seri Begawan, Brunei-Muara District, Brunei ","Are you a Software Developer looking for innovative application development. Do you like working in collaborative teams and solving technical problems. ARMS Reliability, part of Baker Hughes Bently Nevada, is a leading global provider of reliability solutions to some of the world’s largest resource, power and utility companies. Through a unique blend of innovative technology, advisory services and decades of reliability engineering experience, we are transforming the way companies manage the reliability of their assets. As a result, our customers realize value and continuous growth through achieving the optimal balance of cost, risk and performance. As a Senior Software Developer, you'll take initiative when a problem arises. You'll organize and manage your excellency in communication and ability to engage with both internal and external stakeholders. You'll work just as well independently as when you are in a team environment and have an eye for detail.  As a Software Developer, you will be responsible for: To be successful in this role you will: We recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too. In this role, we can offer the following flexible working patterns: Our people are at the heart of what we do at Baker Hughes. We know we are better when all of our people are developed, engaged and able to bring their whole authentic selves to work. We invest in the health and well-being of our workforce, train and reward talent and develop leaders at all levels to bring out the best in each other. Our inventions have revolutionized energy for over a century. But to keep going forward tomorrow, we know we have to push the boundaries today. We prioritize rewarding those who embrace change with a package that reflects how much we value their input. Join us, and you can expect: With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we’re committed to achieving net-zero carbon emissions by 2050 and we’re always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient.    Are you seeking an opportunity to make a real difference in a company that values innovation and progress. Join us and become part of a team of people who will challenge and inspire you! Let’s come together and take energy forward.  Baker Hughes Company is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.",https://linkedin.com/jobs/view/senior-software-developer-bently-nevada-arms-reliability-at-baker-hughes-2849480619?refId=0Q9MlprVAyk4QJy64IddtQ%3D%3D&trackingId=rETMAMrWZq5wituPmg7XTA%3D%3D&trk=public_jobs_topcard-title
70,12/29/2022,Digital Sage Enterprise,Front End Developer,"Bandar Seri Begawan, Brunei-Muara District, Brunei ",We are looking for a Front End Developer who is comfortable applying their technical knowledge to help the company provide the best service to its clients as well as integrate 3rd party apps and API into new solutions.  Duties and Responsibilities: Convert designs into fully responsive websites.,https://linkedin.com/jobs/view/2790115821/?eBP=JOB_SEARCH_ORGANIC&refId=hQmMCXTC4CxLe0xQ%2FcgVbg%3D%3D&trackingId=JQRLS9UEuT0g1iBdfXOk2g%3D%3D&trk=flagship3_search_srp_jobs
71,1/13/2022,LOOP Smart POS ,WEB DEVELOPER ,"Hanoi, Hanoi, Vietnam On-site","This job is sourced from a job board. Learn more JOB DESCRIPTION Building sustainable coding that may be used in the future. Ensuring the feasibility of UI/UX designs. Enhancing performance of the main front-end website. Modifying designs and specifications of complex applications. Analyzing code, requirements, system risks, and software reliability. Collaborating with front-end and back-end web developers. QUALIFICATIONS University graduates majoring in IT or have been trained in IT. 1-3 years of experience Web Developer or similar software engineering role. Experience with HTML, CSS, JavaScript; Extensive knowledge and understanding of JavaScript. Knowledge of VueJS or ReactJS Proficiency in browser rendering behavior and performance. Experience in front-end tools (e.g. Grunt and Gulp JS.) Sound understanding of web markup, such as HTML5. Experience running and maintaining large scale web applications Experience designing and implementing complex web applications Detail-oriented, focusing on writing maintainable code of high quality Believes in and practices automated testing at all levels WHAT WE CAN OFFER Salary: 14,000,000 - 24,000,000 VND (negotiable) Performance review: twice a year 13th-month salary and year-end bonus Working environment: Young, dynamic, productivity & speed-focused To be free to create, to express oneself, not to be restrictive, not to be patterned. Opportunities for career advancement and development in a professional environment, Singapore standard. Events & activities: company trip , monthly company parties & other team building activities. Guaranteed to enjoy all benefits: Vacation, social insurance according to Vietnam law. ",https://linkedin.com/jobs/view/2873555357/?eBP=JOB_SEARCH_ORGANIC&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=qTJI1VjELohlsL2vPvnzsg%3D%3D&trk=flagship3_search_srp_jobs
72,1/13/2022,Imgator ,Web Developer ,Hanoi Capital Region On-site,"Posted by Trinh Minh HieuWeb Full-Stack, Investor, Graphic Design, Android DeveloperSend InMail Web Full Stack ",https://linkedin.com/jobs/view/2875460533/?eBP=JOB_SEARCH_ORGANIC&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=0B6aBzI7e%2BSivK%2F4BmKSUA%3D%3D&trk=flagship3_search_srp_jobs
73,1/13/2022,HCL Vietnam ,Web Developer ,"Ho Chi Minh City, Vietnam On-site","Posted by Nga BuiTalent Acquisition at HCL VietnamSend InMailAbout HCL Technologies VietnamHCL Technologies is a next-generation global technology company that empowers global enterprises with technology for the next decade today. HCL generated consolidated revenues of US$ 9.93 bn for 12 Months Ended 30th June 2020. With a worldwide network of R&D, innovation labs and 159,000+ employees working in 50 countries, HCL serves leading enterprises across key industries, including 250 of the Fortune 500 and 650 of the Global 2000. HCL began its business operations in Vietnam in July 2020. Vietnam offers a friendly business environment and rapidly developing IT and physical infrastructure, making it a favorable destination for setting up global service delivery. In the next 3 years, HCL Vietnam will grow to a strength of 3,000 employees to provide services to our Global clients. Visit us: hcltech.com Title: Frontend DeveloperLocation: Hanoi & Ho Chi Minh Responsibilities- Design and build upcoming new features.- Support and extend existing features.- Develop dynamic and visually appealing UI components.- Work with other developers to ensure that the screen/website is functional and visually appealing.- Liaise with the client to gauge their needs and expectations iteratively using graphical methods.- Plan the layout of the website/screen. Ensure that the website is optimized for various devices and browsers. Qualifications- 2+ years of experience working in Frontend/ AngularJs development.- Experience in HTML, CSS, and writing cross-browser compatible code- Have good UI design experience and flair of UX.- Good understanding on content presentation in UI (Knowledge choice of using appropriate display type like Label, Radio button, List box, etx)- Experience with I18N (Internationalization and Localization)Prefer to have:- Knowledge on REST API- Telecom domain - Wireless, Routers- Knowledge of ReactJs, NodeJs, Spring Boot Benefits- Salary: Competitive Annual Package- 100% full salary-based insurance (Social; Health and Unemployment) according to Vietnam Labour Law- 13-month salary package (including 13th month salary and designation-based performance bonus)- 18 leaves per year (including 12 annual leaves, 6 personal leaves and not including public holidays)- Personal medical benefit (24/7 Bao Viet Insurance package) and family medical benefit (based on level of experience)- Chance to travel onsite (in 49 countries)- Free internal English training class with 8.5 IELTS teacher- Free snacks, refreshment and parking- Working in a fast-paced, flexible, and global working environment We appreciate your interest in our position at HCL Vietnam. After reviewing your applicants, only qualified candidates will be contacted for the next steps within 14 days of submission. ",https://linkedin.com/jobs/view/2875435377/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=Tzg4BsvwxRl2AivtuFPplQ%3D%3D&trk=flagship3_search_srp_jobs
74,1/12/2022,"M2 Vietnam Co., Ltd. ",Web Developer ,"Ho Chi Minh City, Ho Chi Minh City, Vietnam On-site","Posted by HR at M2 Vietnam Co., Ltd.Send InMailNecessary conditionMore than 3 years of experience in WEB application development English reading skill to understand spec documents, requirements, etc English writing skill to communicate by text in development Following skills and knowledge At least 1 Javascript frontend framework: React, Vue.js, Angular, etc At least 1 Node.js backend frameworks: Express.js, AdonisJS, etc Any Javascript testing frameworks: Jest, Mocha, etc Experience with Typescript Experience with any Databases NoSQL Database skills: Firestore, MongoDB, etc Relational Database skills: PostgreSQL, MySQL, MariaDB, etc Experience in team development with Git Experience with Docker in software developmentPreferred skillExperience with software design is desirable Experience with development team management Following skills and knowledge Experience with CI tools is highly (Github Actions, Circle CI, Jenkins, etc) Experience with Google Cloud Platform is highly (Experience with AWS or Microsoft Azure ) Experience with Kubernetes is highly Mobile App development skills (Flutter, React Native, Swift, Kotlin, etc) Any other experience with these languages and frameworks: PHP (Laravel, Codeigniter), Ruby (Ruby on Rails), Java (Spring), Python (Django, Flask), C# (.NET core), Go ",https://linkedin.com/jobs/view/2356465482/?eBP=JOB_SEARCH_ORGANIC&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=ij%2FpMlHiFDKONBwZBf7rMw%3D%3D&trk=flagship3_search_srp_jobs
